2.0	0.0016919899626568406	2.7312546773036504e-4
3.0	0.0002569237821406901	1.6875933772425593e-5
4.0	5.86464908181921e-6	1.134418442675169e-6
5.0	2.399062832116895e-6	4.36303624823601e-7
6.0	5.231247983615716e-7	2.0753260948985493e-7
7.0	1.463666831468907e-7	1.0782561357773403e-8
8.0	1.9897961669022463e-8	2.9211444879194415e-9
9.0	3.213919865044728e-9	5.242276779370557e-10
10.0	1.958480027026666e-8	2.630477378337323e-9
