1	0.3302189532801736	0.00015018299818505477	0.3630356132026329	0.00022134113734980398	0.023750091657140773	2.4964798802528643e-5	-0.42036171263134614	0.0022176583660339266	-0.8444376778629121	0.0014443503926909829
2	0.8195585997883426	0.00018000995747714	0.8511615019029266	0.00021767152420093747	0.034028375902945274	5.0889147847300226e-5	-0.7834953430497684	0.006699145416826289	0.36097015994237713	0.002174400023258167
3	1.4693960742204315	0.00016251272617466122	1.4978265354150402	0.0001895240997622648	0.02830101747596657	5.0526269142651976e-5	-0.9711303335422169	0.016610824871960906	1.3440460457833323	0.003486964375990216
4	2.2536747019568795	0.00012433916244851192	2.2723617935117275	0.00014188720294193018	0.01598864596621751	3.060937129973851e-5	-0.9916176453917493	0.026970686901499057	1.8362015069399833	0.0045979696821406325
5	3.131659082193052	8.039958630970585e-5	3.1414403671538436	9.356760584060013e-5	0.006699455952867717	1.2362673617031048e-5	-0.8410895801667053	0.028419037814574936	1.559142352877629	0.004756507225318579
6	4.066892274748557	4.7250930975587816e-5	4.0709540244171185	5.657223577166881e-5	0.0022441545843245605	3.788599346378622e-6	-0.5955803192933272	0.021454191486890338	0.9158579518253744	0.00408797295881596
7	5.033603814833599	3.868914376790032e-5	5.0350366071239065	4.6156196619361664e-5	0.0006558167138494309	1.5453731242000287e-6	-0.36158719991745575	0.014741829731397127	0.35852294080842473	0.004505082019188974
8	6.0168720498925605	1.3068759856163712e-5	6.017301947089932	1.707333569114837e-5	0.000176982298744001	2.521985802583042e-7	-0.19890307417288502	0.006262764311957479	0.11083043992192687	0.002570555015722474
9	7.008464251797168	1.5401166985609568e-5	7.008567231205255	1.906017083447729e-5	4.6005017611759176e-5	1.4985188606276492e-7	-0.10517429764177356	0.01234170445582287	0.04941898390244548	0.002574387359447691
10	8.00421643359736	2.3514925716430163e-5	8.004263710373905	2.8192050899032395e-5	1.1525374117904945e-5	1.1084552026075907e-7	-0.058236203565893326	0.02388610881761819	0.006531369667483133	0.001705374410473427
